vendor_id,vendor_name,roadmap_url,roadmap_title,roadmap_type,publish_date,last_verified_date,coverage_notes,downloadable,local_file,status,deprecated_at,deprecated_reason
VND-522,GlobalFoundries U.S. Inc.,https://www.globenewswire.com/news-release/2026/07/08/3324047/0/en/SEALSQ-and-GlobalFoundries-Partner-to-Accelerate-Post-Quantum-Cryptography-and-Quantum-Computing-Technologies.html,GlobalFoundries Post-Quantum Cryptography Partnership with SEALSQ,,2026-07-08,2026-08-11,"SEALSQ and GlobalFoundries partnership (announced Jul 8 2026) to co-develop pre-certified PQC security IP (hard macro) blocks, Chiplet HSM (CHSM) components, and cryoelectronic ASICs for quantum computing, with GF subsidiary MIPS involved. Targets HSMs, secure enclaves, MFA tokens, smart energy, medical, defense, network infrastructure, automotive, and industrial automation. No specific NIST algorithm named; framed around EU/US sovereign semiconductor supply-chain priorities. No concrete development timeline given.",yes,vendor-roadmaps/VND-522_GlobalFoundries_U_S_Inc.html,active,,
VND-052,01 Quantum Ltd.,https://www.newsfilecorp.com/release/300832/01-Quantum-Announces-Strategic-Partnership-to-Deliver-PostQuantum-Cryptography-Solutions,01 Quantum Post-Quantum Cryptography Partnership,,2026-06-10,2026-08-11,"01 Quantum entered a PQC Engineering Partnership Agreement (announced Jun 10 2026) with a Canadian IT consulting/systems-integration firm to deliver its IronCAP (patented, US #11,271,715 and #11,669,833) PQC technology into public- and private-sector projects in Canada, covering digital assets, AI systems, email security, and enterprise infrastructure. No specific NIST algorithm named in the release; framed around Harvest-Now-Decrypt-Later urgency.",yes,vendor-roadmaps/VND-052_01_Quantum_Ltd.html,active,,
VND-456,"Quantum Knight, Inc.",https://www.executivebiz.com/articles/cgs-quantum-knight-post-quantum-cryptography-agencies,Quantum Knight Post-Quantum Cryptography for Federal Agencies,,2026-05-13,2026-08-11,"Chugach Government Solutions (CGS) entered a reseller agreement (announced May 13 2026) with Quantum Knight to deliver its CLEAR encryption system (supports Kyber/ML-KEM and Dilithium/ML-DSA, up to 10,240-bit strength, <500KB footprint, with Hyperkey biometric/MFA) to US federal defense, intelligence, healthcare, and civilian agencies. CLEAR secured FDA authorization for medical/digital-infrastructure use in Apr 2025.",yes,vendor-roadmaps/VND-456_Quantum_Knight_Inc.html,active,,
VND-524,Korea Telecom Corporation,https://www.digitaltoday.co.kr/en/view/77387/kt-joins-quantum-korea-2026-to-unveil-post-quantum-cryptography-and-quantum-key-distribution-technologies,KT Post-Quantum Cryptography and QKD at Quantum Korea 2026,,2026-07-02,2026-08-11,"KT showcased PQC + quantum key distribution (QKD) at Quantum Korea 2026 (Jul 2-4, Seoul): wired QKD at ~300 kbps, wireless QKD demonstrated over 4.8 km near Daejeon (goal: extend beyond 10 km), in-house QKD equipment tech-transferred to a domestic manufacturer. Deployments include a hybrid quantum security network with Shinhan Bank, AI medical data encryption at the National Cancer Center, and a Seoul-Busan quantum cryptography link, spanning public sector, financial services, and defense.",yes,vendor-roadmaps/VND-524_Korea_Telecom_Corporation.html,active,,
VND-525,OneSpan Inc.,https://www.onespan.com/blog/quantum-resistant-encryption-authentication-suite-server-SDK,OneSpan Quantum-Resistant Authentication Suite Server SDK,,2024-12-04,2026-08-11,"OneSpan's 'quantum-resistant' claim for Authentication Suite Server SDK is AES-256 (256-bit keys) for encrypting DPX-files/BLOBs, reasoned via Grover's-algorithm key-search cost — NOT a NIST-standardized PQC algorithm (no ML-KEM/ML-DSA/SLH-DSA/Kyber/Dilithium mentioned). References NIST/NCSC on Grover's algorithm's practical limits but does not adopt post-quantum primitives.",yes,vendor-roadmaps/VND-525_OneSpan_Inc.html,active,,
VND-526,Sigstore,https://blog.sigstore.dev/post-quantum-2025/,Sigstore Post-Quantum Cryptography Roadmap,,2025-06-06,2026-08-11,"Sigstore is prioritizing ML-DSA (FIPS 204) over SLH-DSA for its smaller signature size. Phased plan: Go 1.25 (Aug 2025) added SLH-DSA support, Go 1.26 (earliest Feb 2026) targets ML-DSA; client-side experimentation first (PQCA keys via sigstore-go), service-level crypto-agility (Fulcio/Rekor/timestamp authority) led by Trail of Bits comes later, with the public instance waiting on a vetted ML-DSA implementation in Go's standard crypto package. Notes NSA CNSSP 15 mandates CNSA 2.0 algorithms 2027-2031. Open questions remain on verification-material transition and hybrid-algorithm policy.",yes,vendor-roadmaps/VND-526_Sigstore.html,active,,
VND-528,Quantum Brilliance Pty Ltd,https://thequantuminsider.com/2025/10/01/quantum-brilliance-cyberseq-and-luxprovide-partner-to-advance-post-quantum-cryptography-with-certified-randomness/,Quantum Brilliance Post-Quantum Certified Randomness Partnership,,2025-10-01,2026-08-11,"Quantum Brilliance, CyberSeQ, and LuxProvide signed a letter of intent (Oct 1 2025) to integrate quantum-derived randomness into PQC algorithms. Quantum Brilliance supplies nondeterministic random numbers from a room-temperature virtual QPU; CyberSeQ incorporates 32-byte quantum-derived blocks into PQC algorithms and assesses entropy/certifiability; LuxProvide's MeluXina supercomputer validates the integrated systems. Targets financial services and data-security sectors seeking NIST/BSI/ENISA/ANSSI-aligned certified randomness. No concrete development timeline given beyond the LOI announcement.",yes,vendor-roadmaps/VND-528_Quantum_Brilliance_Pty_Ltd.html,active,,
VND-255,Quantum eMotion Inc.,https://www.quantumemotion.com/,Quantum eMotion QRNG and Quantum-Safe Security,,,2026-08-12,"Quantum eMotion combines electron-based QRNG (1.8 Gbps entropy) with NIST-aligned PQC. Software: Sentry-Q (quantum-safe comms, deployed Dec 2024), eFlux-Q (cloud entropy distribution), eCrypto-Q (QRNG+PQC dev SDK), eHot-Q (crypto-wallet engine; Qastle wallet launched Oct 2025 with Krown), eShield-Q (AI/cloud runtime security). Hardware (in development): eCore-Q, eCMOS-Q, eSOC-Q (with JMEM Tek), eVault-Q, eCold-Q. Milestones: 65nm CMOS design finalized + TSMC manufacturing started May 2025; IBM collaboration validation study completed Jun 2025.",yes,vendor-roadmaps/VND-255_Quantum_eMotion_Inc.html,active,,
VND-031,Palo Alto Networks Inc.,https://docs.paloaltonetworks.com/network-security/quantum-security/administration/quantum-security-concepts/post-quantum-migration-planning-and-preparation,Palo Alto Networks Post-Quantum Migration Planning,,,2026-08-12,,yes,vendor-roadmaps/VND-031_Palo_Alto_Networks_Inc.html,active,,
VND-049,The OpenSSL Corporation,https://openssl-corporation.org/post-quantum.html,OpenSSL Corporation Post-Quantum Readiness,,,2026-08-12,"OpenSSL has implemented all three NIST PQC standards: ML-KEM (FIPS 203), ML-DSA (FIPS 204), SLH-DSA (FIPS 205). X25519MLKEM768 hybrid key exchange is the TLS 1.3 default. Cites EU roadmap (2030 high-risk systems, 2035 completion) and US CNSA 2.0 (2030 deadline for national-security systems) as external milestones. OpenSSL 3.5 LTS supported through April 2030, with extended fixes available via commercial contracts.",yes,vendor-roadmaps/VND-049_The_OpenSSL_Corporation.html,active,,
VND-056,SEALSQ Corp.,https://www.sealsq.com/investors/news-releases/sealsq-announces-development-of-qasic-the-quantum-resistant-asic-by-icalps,"SEALSQ Announces Development of QASIC, the Quantum-Resistant ASIC, By IC'Alps",,2025-10-17,2026-08-11,"SEALSQ announced development of QASIC (Quantum ASIC), a custom quantum-resistant chip line, via its recently acquired ASIC design house IC'Alps. Roadmap phases: short-term commercialization of a ""PQC standard chip"", mid-term custom QASIC/security-IP solutions, long-term chiplet-based Hardware Security Modules (CHSMs) and Post-Quantum HSMs. First prototype targeted for 2026. No specific PQC algorithms named in this announcement (high-level strategic release, not a technical spec). | Milestone: first PQC standard chip commercialization (short-term); first QASIC prototype expected 2026.",yes,vendor-roadmaps/VND-056_SEALSQ_Corp.html,active,,
VND-154,Ericsson AB,https://www.ericsson.com/en/reports-and-papers/ericsson-technology-review/articles/migrating-telecom-to-quantum-resistant-cryptography,Migration to quantum-resistant cryptography - Ericsson,,2026-05-07,2026-08-11,"Ericsson's telecom PQC migration strategy covers ML-KEM, ML-DSA, SLH-DSA, FN-DSA, XMSS, and LMS (FIPS 203/204/205), using a hybrid approach combining traditional and PQC key exchange for key establishment. High-priority systems should migrate before 2031; full transition completed by 2035. General strategic overview, not product-level. | Milestone: high-priority systems migrated by 2031; full PQC transition by 2035.",yes,vendor-roadmaps/VND-154_Ericsson_AB.html,active,,
VND-249,National Cyber Security Centre (NCSC),https://www.ncsc.gov.uk/blogs/post-quantum-cryptography-pqc-migration-workshop-report,Post-quantum cryptography (PQC) migration workshop report,,2026-07-22,2026-08-11,"This is a UK NCSC workshop report synthesizing a Dec 2025 industry/academia/government workshop — general PQC migration guidance, not NCSC's own product roadmap. Cites NCSC's published migration milestones for 2028 and 2031, and urges immediate discovery/prioritisation/roadmap work plus supply-chain engagement.",yes,vendor-roadmaps/VND-249_National_Cyber_Security_Centre_NCSC.html,active,,
VND-236,Centre for Development of Telematics (C-DOT),https://www.cdot.in/cdotweb/web/product_category.php?lang=en&catId=10,Post Quantum Cryptography product category,,2026-07-29,2026-08-12,"Product catalog page lists PQC-branded hardware (e-QSAN quantum-safe network appliances, QSWP2P wireless P2P node, Q-SETU PINE secure IP-phone node, QSSVIP in-line network encryptor) but provides no algorithm names, dates, or technical roadmap detail.",yes,vendor-roadmaps/VND-236_Centre_for_Development_of_Telematics_C_DOT.html,active,,
VND-311,"IronCore Labs, Inc.",https://ironcorelabs.com/crypto-agility-post-quantum/,IronCore Labs — Crypto-Agility / Post-Quantum Cryptography,,2026-07-31,2026-08-12,,yes,vendor-roadmaps/VND-311_IronCore_Labs_Inc.html,active,,
VND-315,"PQSecure Technologies, Inc.",https://pqsecurity.com/pqsecure-software/,PQSecure Technologies — PQSecure Software Products,,2026-07-31,2026-08-12,,yes,vendor-roadmaps/VND-315_PQSecure_Technologies_Inc.html,active,,
VND-277,Turkcell Iletisim Hizmetleri A.S.,https://www.turkcell.com.tr,No public PQC roadmap found,no_public_roadmap,,2026-08-12,Homepage nav/footer anchors scanned 2026-07-29 via discover_run.py (discover-20260729-224500): no quantum-safe/PQC-themed links on the homepage. Weaker than a full site search — a vendor may publish a roadmap without linking it from the homepage; re-opened by the 60-day staleness sweep.,no,,active,,
VND-278,Hamad Bin Khalifa University (HBKU),https://www.hbku.edu.qa,No public PQC roadmap found,no_public_roadmap,,2026-08-12,Homepage nav/footer anchors scanned 2026-07-29 via discover_run.py (discover-20260729-224500): no quantum-safe/PQC-themed links on the homepage. Weaker than a full site search — a vendor may publish a roadmap without linking it from the homepage; re-opened by the 60-day staleness sweep.,no,,active,,
VND-279,African Institute for Mathematical Sciences (AIMS),https://qla.aimsric.org,No public PQC roadmap found,no_public_roadmap,2022-08-11,2026-08-11,Homepage nav/footer anchors scanned 2026-07-29 via discover_run.py (discover-20260729-224500): no quantum-safe/PQC-themed links on the homepage. Weaker than a full site search — a vendor may publish a roadmap without linking it from the homepage; re-opened by the 60-day staleness sweep.,no,,active,,
VND-281,China Telecom Corporation Limited,https://www.chinatelecom-h.com,No public PQC roadmap found,no_public_roadmap,,2026-08-12,Homepage nav/footer anchors scanned 2026-07-29 via discover_run.py (discover-20260729-224657): no quantum-safe/PQC-themed links on the homepage — and the page mentions no PQC term at all. Weaker than a full site search — a vendor may publish a roadmap without linking it from the homepage; re-opened by the 60-day staleness sweep.,no,,active,,
VND-282,ICCS China National Standards,https://www.sac.gov.cn,No public PQC roadmap found,no_public_roadmap,,2026-08-12,Homepage nav/footer anchors scanned 2026-07-29 via discover_run.py (discover-20260729-224657): no quantum-safe/PQC-themed links on the homepage — and the page mentions no PQC term at all. Weaker than a full site search — a vendor may publish a roadmap without linking it from the homepage; re-opened by the 60-day staleness sweep.,no,,active,,
VND-283,Toppan Inc.,https://www.holdings.toppan.com,No public PQC roadmap found,no_public_roadmap,2025-04,2026-08-11,Homepage nav/footer anchors scanned 2026-07-29 via discover_run.py (discover-20260729-224657): no quantum-safe/PQC-themed links on the homepage — and the page mentions no PQC term at all. Weaker than a full site search — a vendor may publish a roadmap without linking it from the homepage; re-opened by the 60-day staleness sweep.,no,,active,,
VND-284,Fujitsu Limited,https://www.fujitsu.com,No public PQC roadmap found,no_public_roadmap,,2026-08-12,Homepage nav/footer anchors scanned 2026-07-29 via discover_run.py (discover-20260729-224657): no quantum-safe/PQC-themed links on the homepage — and the page mentions no PQC term at all. Weaker than a full site search — a vendor may publish a roadmap without linking it from the homepage; re-opened by the 60-day staleness sweep.,no,,active,,
