id,Source_Name,Source_Type,Region,Primary_URL,Description,Leaders_CSV,Library_CSV,Algorithm_CSV,Threats_CSV,Timeline_CSV,Compliance_CSV,Migrate_CSV,Patents_CSV,Last_Verified_Date,primary_url_quality
openpgpjs-project,OpenPGP.js Project,Vendor,EMEA,https://openpgpjs.org,"OpenPGP.js Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
opentext,OpenText,Vendor,Americas,https://www.opentext.com,"OpenText — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
proofpoint,Proofpoint,Vendor,Americas,https://www.proofpoint.com,"Proofpoint — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
pure-storage,Pure Storage,Vendor,Americas,https://www.purestorage.com,"Pure Storage — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
recorded-future,Recorded Future,Vendor,Americas,https://www.recordedfuture.com,"Recorded Future — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
rubrik,Rubrik,Vendor,Americas,https://www.rubrik.com,"Rubrik — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
aicpa,AICPA,Vendor,Americas,https://www.aicpa-cima.com,"AICPA — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
soti,SOTI,Vendor,Americas,https://soti.net,"SOTI — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
scality,Scality,Vendor,EMEA,https://www.scality.com,"Scality — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
signiant,Signiant,Vendor,Americas,https://www.signiant.com,"Signiant — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
surfshark,Surfshark,Vendor,EMEA,https://surfshark.com,"Surfshark — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
tor-project,Tor Project,Vendor,Americas,https://www.torproject.org,"Tor Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
unisys,Unisys,Vendor,Americas,https://www.unisys.com,"Unisys — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
vandyke-software,VanDyke Software,Vendor,Americas,https://www.vandyke.com,"VanDyke Software — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
veeam,Veeam,Vendor,EMEA,https://www.veeam.com,"Veeam — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
veracode,Veracode,Vendor,Americas,https://www.veracode.com,"Veracode — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
veritas,Veritas,Vendor,Americas,https://www.veritas.com,"Veritas — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
vultr,Vultr,Vendor,Americas,https://www.vultr.com,"Vultr — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
wisekey,WISeKey,Vendor,EMEA,https://wisekey.com,"WISeKey — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
windscribe,Windscribe,Vendor,Americas,https://windscribe.com,"Windscribe — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
zerto,Zerto,Vendor,EMEA,https://www.zerto.com,"Zerto — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
zoom,Zoom,Vendor,Americas,https://zoom.us,"Zoom — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
ns-3-project,ns-3 Project,Vendor,Americas,https://www.nsnam.org,"ns-3 Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
libtpms-project,libtpms Project,Vendor,Americas,https://github.com/stefanberger/libtpms,"libtpms Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
pqctoday-project,pqctoday Project,Vendor,Americas,https://github.com/pqctoday-org/pqctoday-tpm,"pqctoday Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
openqkd-project,OpenQKD Project,Vendor,EMEA,https://openqkd.eu,"OpenQKD Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
age-project,age Project,Vendor,Americas,https://age-encryption.org,"age Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
ibm-research-cbomkit,IBM Research (CBOMkit),Vendor,Americas,https://github.com/IBM/cbomkit,"IBM Research (CBOMkit) — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
opa-project,OPA Project,Vendor,Americas,https://www.openpolicyagent.org,"OPA Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cdxgen-project,cdxgen Project,Vendor,Americas,https://github.com/CycloneDX/cdxgen,"cdxgen Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
ssh-communications-security,SSH Communications Security,Vendor,EMEA,https://www.ssh.com,"SSH Communications Security — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
ivpn,IVPN,Vendor,EMEA,https://www.ivpn.net,"IVPN — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cryspen,Cryspen,Vendor,EMEA,https://cryspen.com,"Cryspen — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
trail-of-bits,Trail of Bits,Vendor,Americas,https://www.trailofbits.com,"Trail of Bits — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
chrony-project,chrony Project,Vendor,EMEA,https://chrony-project.org,"chrony Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
osslsigncode-project,osslsigncode Project,Vendor,EMEA,https://github.com/mtrojnar/osslsigncode,"osslsigncode Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
openbao-lf-edge,OpenBao (LF Edge),Vendor,Americas,https://openbao.org,"OpenBao (LF Edge) — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
a10-networks-inc,"A10 Networks, Inc.",Vendor,Americas,https://www.a10networks.com/,"A10 Networks, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
angelatek-ltd,ANGELATEK LTD.,Vendor,Americas,https://angelatek.com/,"ANGELATEK LTD. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_unverified
archtis-limited,archTIS Limited,Vendor,APAC,https://www.archtis.com,"archTIS Limited — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
arctera-us-llc,Arctera US LLC,Vendor,Americas,https://www.arctera.io/,"Arctera US LLC — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
ascertia-ltd,Ascertia Ltd.,Vendor,EMEA,https://www.ascertia.com/,"Ascertia Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cgi-federal-inc,CGI Federal Inc.,Vendor,Americas,https://www.cgi.com/us/en-us/federal,"CGI Federal Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cipherplus-pte-ltd,CipherPlus Pte. Ltd.,Vendor,APAC,https://www.cipherplus.io/,"CipherPlus Pte. Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cloudera-inc,"Cloudera, Inc.",Vendor,Americas,https://www.cloudera.com/,"Cloudera, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
codebat-technologies-inc,"Codebat Technologies, Inc.",Vendor,Americas,https://codebat.ai/,"Codebat Technologies, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_unverified
ctera-networks-ltd,CTERA Networks Ltd.,Vendor,EMEA,https://www.ctera.com/,"CTERA Networks Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
czertainly-sro,CZERTAINLY s.r.o.,Vendor,EMEA,https://www.czertainly.com/,"CZERTAINLY s.r.o. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
essendi-it-gmbh,essendi it GmbH,Vendor,EMEA,https://www.essendi.de,"essendi it GmbH — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
evertrust-sas,EVERTRUST SAS,Vendor,EMEA,https://evertrust.io/,"EVERTRUST SAS — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
fortifyiq-inc,"FortifyIQ, Inc.",Vendor,Americas,https://fortifyiq.com,"FortifyIQ, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
hid-global-corporation,HID Global Corporation,Vendor,Americas,https://www.hidglobal.com,"HID Global Corporation — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
hoye-technology-co-ltd,"HOYE Technology CO., LTD.",Vendor,APAC,https://www.hoyetec.com,"HOYE Technology CO., LTD. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
kudelski-group,Kudelski Group,Vendor,EMEA,https://www.nagra.com,"Kudelski Group — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
novachips-co-ltd,"Novachips Co., Ltd.",Vendor,APAC,https://www.novachips.com,"Novachips Co., Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
nuvoton-technology-corporation,Nuvoton Technology Corporation,Vendor,APAC,https://www.nuvoton.com,"Nuvoton Technology Corporation — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
open-security-research-inc,Open Security Research Inc.,Vendor,APAC,https://www.osr-tech.com/,"Open Security Research Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_unverified
pufsecurity-corporation,PUFsecurity Corporation,Vendor,APAC,https://www.pufsecurity.com/,"PUFsecurity Corporation — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
qinvicta,Qinvicta,Vendor,Americas,https://qinvicta.com/,"Qinvicta — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
quantum-knight-inc,"Quantum Knight, Inc.",Vendor,Americas,https://quantumknight.io/,"Quantum Knight, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
radiant-logic-inc,"Radiant Logic, Inc.",Vendor,Americas,https://www.radiantlogic.com/,"Radiant Logic, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
realtek-semiconductor-corp,Realtek Semiconductor Corp.,Vendor,APAC,https://www.realtek.com/,"Realtek Semiconductor Corp. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
sansec-technology-co-ltd,"Sansec Technology Co., Ltd.",Vendor,APAC,https://en.sansec.com.cn,"Sansec Technology Co., Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
saviynt-inc,"Saviynt, Inc.",Vendor,Americas,https://saviynt.com,"Saviynt, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
shanghai-uni-sentry-intelligent-technology-co-ltd,"Shanghai Uni-Sentry Intelligent Technology Co., Ltd.",Vendor,APAC,http://www.uni-sentry.com,"Shanghai Uni-Sentry Intelligent Technology Co., Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
silvus-technologies,Silvus Technologies,Vendor,Americas,https://silvustechnologies.com,"Silvus Technologies — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
solarwinds-worldwide-llc,"SolarWinds Worldwide, LLC",Vendor,Americas,https://www.solarwinds.com,"SolarWinds Worldwide, LLC — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
synopsys-inc,"Synopsys, Inc.",Vendor,Americas,https://www.synopsys.com,"Synopsys, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
technology-nexus-secured-business-solutions-ab,Technology Nexus Secured Business Solutions AB,Vendor,EMEA,https://www.nexusgroup.com,"Technology Nexus Secured Business Solutions AB — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
tellabs-enterprise-inc,"Tellabs Enterprise, Inc.",Vendor,Americas,https://www.tellabs.com,"Tellabs Enterprise, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_unverified
terra-quantum-ag,Terra Quantum AG,Vendor,EMEA,https://terraquantum.swiss,"Terra Quantum AG — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
trend-micro-inc,Trend Micro Inc.,Vendor,APAC,https://www.trendmicro.com,"Trend Micro Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
tutus-data-ab,Tutus Data AB,Vendor,EMEA,https://tutus.se,"Tutus Data AB — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
wisecure-technologies-corporation,WiSECURE Technologies Corporation,Vendor,APAC,https://www.wisecure-tech.com,"WiSECURE Technologies Corporation — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
centre-for-development-of-telematics,Centre for Development of Telematics,Vendor,,https://www.cdot.in/,"Centre for Development of Telematics — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
sophos-ltd,Sophos Ltd.,Vendor,EMEA,https://www.sophos.com,"Sophos Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
sonicwall-inc,SonicWall Inc.,Vendor,Americas,https://www.sonicwall.com,"SonicWall Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
sailpoint-technologies-inc,"SailPoint Technologies, Inc.",Vendor,Americas,https://www.sailpoint.com,"SailPoint Technologies, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
crypto-quantique-ltd,Crypto Quantique Ltd.,Vendor,EMEA,https://www.cryptoquantique.com,"Crypto Quantique Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
asustek-computer-inc,ASUSTeK Computer Inc.,Vendor,APAC,https://www.asus.com,"ASUSTeK Computer Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
code-siren-llc,"Code Siren, LLC",Vendor,Americas,https://www.codesiren.com,"Code Siren, LLC — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
eigenq-inc,"EigenQ, Inc.",Vendor,Americas,https://www.eigenq.com,"EigenQ, Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
shinewave-international-inc,Shinewave International Inc.,Vendor,APAC,https://www.shinewave.com,"Shinewave International Inc. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_unverified
python-cryptographic-authority,Python Cryptographic Authority,Vendor,,https://cryptography.io/,"Python Cryptographic Authority — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
python-software-foundation,Python Software Foundation,Vendor,Americas,https://www.python.org/,"Python Software Foundation — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
prometheus-authors-cncf,Prometheus Authors (CNCF),Vendor,,https://prometheus.io/,"Prometheus Authors (CNCF) — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cryptsoft-pty-ltd,Cryptsoft Pty Ltd,Vendor,APAC,https://www.cryptsoft.com/,"Cryptsoft Pty Ltd — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
amazon-aws,Amazon Web Services Inc.,Vendor,Americas,https://aws.amazon.com,AWS corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cisco-systems,Cisco Systems Inc.,Vendor,Americas,https://cisco.com,Cisco corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cryptonext,CryptoNext Security,Vendor,EMEA,https://www.cryptonext-security.com/,CryptoNext Security corporate site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
digicert,DigiCert Inc.,Vendor,Americas,https://digicert.com,DigiCert corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
entrust,Entrust Corporation,Vendor,Americas,https://entrust.com,Entrust corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
fortinet,Fortinet Inc.,Vendor,Americas,https://fortinet.com,Fortinet corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
idemia,IDEMIA Group,Vendor,EMEA,https://idemia.com,IDEMIA corporate site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
infineon,Infineon Technologies AG,Vendor,EMEA,https://infineon.com,Infineon corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
juniper-networks,Juniper Networks Inc.,Vendor,Americas,https://juniper.net,Juniper Networks corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
keyfactor,Keyfactor Inc.,Vendor,Americas,https://keyfactor.com,Keyfactor corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
bouncy-castle,Legion of the Bouncy Castle Inc.,Vendor,Americas,https://bouncycastle.org,Bouncy Castle crypto library project,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
microsoft,Microsoft Corporation,Vendor,Americas,https://microsoft.com,Microsoft corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
oracle,Oracle Corporation,Vendor,Americas,https://oracle.com,Oracle corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
palo-alto,Palo Alto Networks Inc.,Vendor,Americas,https://paloaltonetworks.com,Palo Alto Networks corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
red-hat,Red Hat Inc.,Vendor,Americas,https://redhat.com,Red Hat corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
sap,SAP SE,Vendor,EMEA,https://sap.com,SAP corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
oqs-project,Open Quantum Safe Project,Vendor,Americas,https://openquantumsafe.org,liboqs / Open Quantum Safe project,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
github,"GitHub, Inc.",Vendor,Americas,https://github.com,"Generic source for small open-source projects hosted on GitHub whose release notes/READMEs are the primary evidence (used by multiple distinct project vendor rows: RustCrypto, pqm4, mlkem-native, sslyze, leancrypto, PQC-LEO, sops)",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cloudflare,Cloudflare Inc.,Vendor,Americas,https://cloudflare.com,Cloudflare corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
strongswan,strongSwan Project,Vendor,Americas,https://strongswan.org,strongSwan open-source IPsec/IKE project,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
btq,BTQ Technologies Corp.,Vendor,Americas,https://btq.com,BTQ Technologies corporate site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
ericsson,Ericsson AB,Vendor,EMEA,https://ericsson.com,Ericsson corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
nokia,Nokia Corporation,Vendor,EMEA,https://nokia.com,Nokia corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
swift,Society for Worldwide Interbank Financial Telecommunication (SWIFT),Vendor,EMEA,https://www.swift.com,SWIFT corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
apple,Apple Inc.,Vendor,Americas,https://www.apple.com,Apple corporate/product security site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
google,Google LLC,Vendor,Americas,https://www.google.com,Google corporate/product site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
algorand,Algorand Foundation,Vendor,Americas,https://algorand.foundation,Algorand Foundation corporate site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
fido-alliance,FIDO Alliance,Industry_Workgroup,Americas,https://fidoalliance.org,FIDO Alliance industry standards body,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
cccs,Canadian Centre for Cyber Security,Industry_Workgroup,Americas,https://cyber.gc.ca,Government of Canada cybersecurity agency; cited as validating source for evolutionQ products,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
ku-leuven-cosic,"COSIC, KU Leuven",Industry_Workgroup,EMEA,https://www.esat.kuleuven.be/cosic/,"COSIC (Computer Security and Industrial Cryptography) research group, KU Leuven",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
qc-report,Quantum Computing Report,Industry_Workgroup,Americas,https://quantumcomputingreport.com,Independent quantum computing industry news publication,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
secom,"SECOM Co., Ltd.",Industry_Workgroup,APAC,https://www.secom.co.jp/english/,SECOM corporate site,No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
intel,Intel Corporation,Vendor,Americas,https://intel.com,"Intel Corporation — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
01quantum,01 Quantum Ltd.,Vendor,Americas,https://01quantum.com,"01 Quantum Ltd. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
bitcoin-core,Bitcoin Project,Vendor,Americas,https://bitcoin.org,"Bitcoin Project — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
signal,Signal Foundation,Vendor,Americas,https://signal.org,"Signal Foundation — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
adva,Adtran Networks SE (formerly ADVA),Vendor,EMEA,https://adtran.com,"Adtran Networks SE (formerly ADVA) — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
ciena,Ciena Corporation,Vendor,Americas,https://ciena.com,"Ciena Corporation — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
uefi-forum,UEFI Forum,Vendor,Americas,https://uefi.org,"UEFI Forum — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
pqstation,PQ Station,Vendor,Americas,https://pqstation.com,"PQ Station — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
satoshilabs,SatoshiLabs s.r.o.,Vendor,EMEA,https://satoshilabs.com,"SatoshiLabs s.r.o. — primary vendor website, sourced from the vendors catalog's existing verified record.",No,No,No,No,No,No,Yes,No,2026-07-07,url_authoritative
chainguard-inc,"Chainguard, Inc.",Vendor,Americas,https://www.chainguard.dev,Container/software supply-chain security vendor; Chainguard FIPS Provider for OpenSSL has ACVP-validated ML-DSA/ML-KEM/SLH-DSA support,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
thales-trusted-cyber-technologies,Thales Trusted Cyber Technologies,Vendor,Americas,https://www.thalestct.com,"US business area of Thales Defense & Security, Inc.; government/defense-focused cybersecurity and crypto products",No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
beijing-jn-tass-technology,"Beijing JN TASS Technology Co., Ltd.",Vendor,APAC,https://www.tass.com.cn,Chinese cryptography systems vendor (Jiangnan Tian'an); ACVP-validated PQC crypto engine and CloudHSM products,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
geomys,Geomys LLC,Vendor,Americas,https://geomys.org,For-profit US LLC maintaining Go's open-source cryptography packages; CMVP certificate holder for the Go Cryptographic Module,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
itri,Industrial Technology Research Institute (ITRI),Academic,APAC,https://www.itri.org.tw/english/,Taiwan government-funded non-profit R&D foundation (MOEA); ACVP-validated ML-KEM/ML-DSA/SLH-DSA FPGA implementations,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
dell-technologies,Dell Technologies Inc.,Vendor,Americas,https://www.dell.com,Ultimate parent of the Dell BSAFE product line; ACVP-validated ML-DSA/ML-KEM in Dell BSAFE Crypto Module for C/Java,No,No,No,No,No,No,Yes,No,2026-07-14,url_authoritative
