Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Milestone,Deadline,2031,2031,High Priority Systems Complete,Completion of PQC migration for high priority government systems.,https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,2025-06-24,Validated,cccs,timeline/Canada_CCCS_CCCS_PQC_Migration_Roadmap_Published.html,no,CCCS,url_authoritative,registered,"2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,,,government,true,,HARD,canada-cccs-high-priority-systems-complete,2026-08-16
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Phase,Migration,2031,2035,Remaining Systems Migration,Migration of all remaining non-classified government systems.,https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,2025-06-24,Validated,cccs,timeline/Canada_CCCS_CCCS_PQC_Migration_Roadmap_Published.html,no,CCCS,url_authoritative,registered,2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,canada-cccs-remaining-systems-migration,2026-08-11
Canada,CA,CCCS,Canadian Centre for Cyber Security,,Milestone,Deadline,2035,2035,Full GC Migration Complete,Completion of PQC migration for all Government of Canada non-classified systems.,https://www.cyber.gc.ca/en/guidance/roadmap-migration-post-quantum-cryptography-government-canada-itsm40001,2025-06-24,Validated,cccs,timeline/Canada_CCCS_CCCS_PQC_Migration_Roadmap_Published.html,no,CCCS,url_authoritative,registered,"2026-06-06: source_url_quality upgraded to url_authoritative (cyber.gc.ca official); Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,,,government,,,HARD,canada-cccs-full-gc-migration-complete,2026-08-11
China,CN,CACR,Chinese Association for Cryptologic Research,,Milestone,Standardization,2020,2020,CACR PQC Competition Results,CACR announces results of its post-quantum cryptography competition selecting initial algorithms (36 submissions).,https://en.qapp.tech/help/cacr,2020-01-01,Validated,cacr-china,timeline/China_CACR_CACR_PQC_Competition_Results.html,yes,CACR,url_needs_review,registered,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).",deprecated,2026-06-07,"2026-06-07: Deprecated under fix-or-drop policy — no authoritative primary could be fetched/cached after exhaustive anti-bot (curl_cffi+playwright-stealth) + Wayback + native-language web search. Event is real but its originating official source is either a non-fetchable JS gov SPA, bot-walled, or has no discrete public page (claim originated from a Western aggregator). Re-add when a fetchable official primary is found.",,,standards,,,,china-cacr-cacr-pqc-competition-results,
China,CN,ICCS,Institute of Commercial Cryptography Standards,,Milestone,Standardization,2025,2025,NGCC Program Launched,"China's Commercial Cryptography Standards Research Institute (ICCS, under the Cryptography Industry Standardization Technical Committee) launches the Next-Generation Commercial Cryptography (NGCC) global algorithm solicitation (5 Feb 2025) to build quantum-resistant national standards — covering public-key, hash and block-cipher algorithms required to resist both classical and quantum attacks.",https://www.niccs.org.cn/symmbzyjy/tzgg/pc/content/1937422988373135360/content_1937422988373135360.html,2025-02-18,Validated,iccs-china,timeline/China_ICCS_NGCC_Program_Launched.html,yes,ICCS,url_authoritative,registered,2026-06-07: Upgraded from thequantuminsider.com to native-language authoritative primary (www.niccs.org.cn); fetched via anti-bot resilient fetcher. English translation of the relevant section cached at public/timeline/China_ICCS_NGCC_Program_Launched.translation.md for verifiability. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,standards,,,,china-iccs-ngcc-program-launched,2026-08-16
China,CN,China Telecom,China Telecom Quantum Group,,Milestone,Migration,2025,2025,Hybrid Quantum-Safe System Launched,"China Telecom Quantum Group launches the world's first commercial distributed cryptographic system fusing Quantum Key Distribution (QKD) with post-quantum cryptography (PQC), delivering end-to-end quantum-resistant key distribution; demonstrated by the first >1,000 km cross-domain quantum-secure call between Beijing and Hefei, with rollout across 16 metro networks.",https://www.chinatelecom.com.cn/ct/news/jczt/2025pt/ttyw/161497.html,2025-05-20,Validated,china-telecom,timeline/China_China_Telecom_Hybrid_Quantum-Safe_System_Launched.html,no,China Telecom,url_authoritative,registered,2026-06-07: Upgraded from thequantuminsider.com to native-language authoritative primary (www.chinatelecom.com.cn); fetched via anti-bot resilient fetcher. English translation of the relevant section cached at public/timeline/China_China_Telecom_Hybrid_Quantum-Safe_System_Launched.translation.md for verifiability. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,vendor,,,,china-china-telecom-hybrid-quantum-safe-system-launched,2026-08-16
China,CN,ICCS,Cyberspace Administration of China,,Phase,Research,2025,2027,NGCC Algorithm Evaluation,"ICCS issues the formal evaluation track of the NGCC program — publishing public-key algorithm Submission Requirements and Evaluation Criteria, opening proposal intake, and committing to publish the candidates advancing to the first evaluation round (submission deadline 30 Jun 2026).",https://www.niccs.org.cn/symmbzyjy/tzgg/pc/content/1976155884915003392/content_1976155884915003392.html,2025-02-18,Validated,cac-china,timeline/China_ICCS_NGCC_Algorithm_Evaluation.html,partial,CAC,url_authoritative,registered,2026-06-07: Upgraded from thequantuminsider.com to native-language authoritative primary (www.niccs.org.cn); fetched via anti-bot resilient fetcher. English translation of the relevant section cached at public/timeline/China_ICCS_NGCC_Algorithm_Evaluation.translation.md for verifiability. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,standards,,,,china-iccs-ngcc-algorithm-evaluation,2026-08-16
Czech Republic,CZ,NUKIB,National Cyber and Information Security Agency,,Milestone,Guidance,2023,2023,Cryptographic Recommendations,NUKIB publishes Minimum Requirements for cryptographic algorithms with PQC guidance.,https://nukib.gov.cz/download/publications_en/Minimum%20Requirements%20for%20Cryptographic%20Algorithms.pdf,2025-02-01,Validated,nukib,timeline/Czech_Republic_NUKIB_Cryptographic_Recommendations.pdf,yes,NUKIB,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,CZ-NUKIB-Crypto-Requirements-2023,government,,,,czech-republic-nukib-cryptographic-recommendations,2026-08-11
Czech Republic,CZ,NUKIB,National Cyber and Information Security Agency,,Phase,Migration,2024,2027,Key Establishment Migration,Migration for key establishment and encryption systems.,https://nukib.gov.cz/en/,2023-01-01,Validated,nukib,timeline/Czech_Republic_NUKIB_Key_Establishment_Migration.html,no,NUKIB,url_authoritative,registered,2026-06-06: SourceUrl upgraded from GSMA PDF to nukib.gov.cz/en/ official site (PQC content confirmed); url_authoritative. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-06-25,Guidance-only (adjudicated 2026-06-25): NUKIB sets no binding PQC completion year; its cryptographic requirements are non-binding 'take into account' guidance with no migration deadline. Consistent with the prior deprecation of the 2027 'Encryption Migration Complete' milestone (the 2024-2027 window is not supported by NUKIB sources).,,,government,,,,czech-republic-nukib-key-establishment-migration,
Czech Republic,CZ,NUKIB,National Cyber and Information Security Agency,,Milestone,Deadline,2027,2027,Encryption Migration Complete,Complete migration by 2027 for key establishment and encryption. Firmware/software signing as soon as possible.,https://nukib.gov.cz/en/,2023-01-01,Validated,nukib,timeline/Czech_Republic_NUKIB_Key_Establishment_Migration.html,no,NUKIB,url_authoritative,registered,2026-06-06: SourceUrl upgraded from GSMA PDF to nukib.gov.cz/en/ official site (PQC content confirmed); url_authoritative. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,deprecated,2026-06-23,"Unsupported completion-year: NÚKIB sets no binding PQC completion deadline (research-verified; the cited source was the agency homepage, and NÚKIB requirements are non-binding ""take into account"" with no year). Czech position is guidance-only.",,,government,,,,czech-republic-nukib-encryption-migration-complete,
European Union,EU,ENISA,European Union Agency for Cybersecurity,,Milestone,Guidance,2022,2022,PQC Integration Study,ENISA publishes Post-Quantum Cryptography: Integration Study examining technology landscape.,https://www.enisa.europa.eu/publications/post-quantum-cryptography-integration-study,2022-10-18,Validated,enisa,timeline/European_Union_ENISA_PQC_Integration_Study.html,yes,ENISA,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,european-union-enisa-pqc-integration-study,2026-08-11
European Union,EU,EC,European Commission,,Milestone,Policy,2024,2024,EU PQC Recommendation Published,European Commission publishes Recommendation (EU) 2024/1101 on Coordinated Implementation Roadmap for PQC transition.,https://digital-strategy.ec.europa.eu/en/library/recommendation-coordinated-implementation-roadmap-transition-post-quantum-cryptography,2024-04,Validated,ec,timeline/European_Union_EC_EU_PQC_Recommendation_Published.pdf,yes,EC,url_authoritative,registered,"Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). | 2026-08-16: replaced thin EC library landing-page HTML with the actual Commission Recommendation C(2024) 2393 final PDF, fetched via the page's own EN download redirect link; SourceUrl (the EC library citation page) left unchanged.",active,,,Recommendation (EU) 2024/1101,EU PQC Recommendation,government,,,,european-union-ec-eu-pqc-recommendation-published,2026-08-16
European Union,EU,EC,European Commission,,Phase,Migration,2024,2030,Critical Infrastructure Migration,Migration of critical infrastructure and high-risk systems to quantum-safe cryptography.,https://ec.europa.eu/newsroom/dae/redirection/document/117507,2025-06,Validated,ec,timeline/EU_Coordinated_Implementation_Roadmap_PQC_v1.1.pdf,no,EC,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,european-union-ec-critical-infrastructure-migration,2026-08-16
European Union,EU,NIS CG,NIS Cooperation Group,,Milestone,Guidance,2025,2025,Coordinated Roadmap v1.1,NIS Cooperation Group publishes Coordinated Implementation Roadmap for PQC Transition Version 1.1.,https://ec.europa.eu/newsroom/dae/redirection/document/117507,2025-06,Validated,cryptrec,timeline/EU_Coordinated_Implementation_Roadmap_PQC_v1.1.pdf,yes,NIS CG,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,european-union-nis-cg-coordinated-roadmap-v1-1,2026-08-16
European Union,EU,Europol,European Union Agency for Law Enforcement Cooperation,,Milestone,Guidance,2025,2025,QSFF Call to Action,Europol Quantum Safe Financial Forum publishes call to action. Notes 86% of executives unprepared.,https://www.europol.europa.eu/publications-events/publications/quantum-safe-financial-forum-call-to-action,2025-02-07,Validated,europol,timeline/European_Union_Europol_QSFF_Call_to_Action.html,yes,Europol,url_authoritative,registered,Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources).,active,,,,,government,,,,european-union-europol-qsff-call-to-action,2026-08-11
