software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
Microsoft Entra Verified ID,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Entra Verified ID,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft Hyper-V,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Hyper-V,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft Intune,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Intune,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft RDS,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft RDS,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft Remote Desktop Services (RDS),FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Remote Desktop Services (RDS),FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft SignTool,FIPS 140-3,4457,Microsoft Corporation,TCB Launcher,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-03-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4457
Microsoft SignTool,FIPS 140-3,4546,Microsoft Corporation,Boot Manager,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-06-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4546
Microsoft SignTool,FIPS 140-3,4545,Microsoft Corporation,Windows OS Loader,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-06-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4545
Microsoft SignTool,FIPS 140-3,4602,Microsoft Corporation,Code Integrity,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4602
Microsoft SignTool,FIPS 140-3,4640,Microsoft Corporation,Secure Kernel Code Integrity,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4640
Microsoft SymCrypt,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft SymCrypt,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
NEC 5G Core,FIPS 140-3,4236,NEC Corporation,NEC Storage Encryption Board for SAS,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4236
NXP EdgeLock SE051H,FIPS 140-3,4679,"NXP Semiconductors, Inc.",JCOP 4.5 on P71D600,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4679
NXP EdgeLock SE051H,FIPS 140-3,4839,"NXP Semiconductors, Inc.",i.MX8 DXL V2X,LMS,FIPS 140-3 L3,Active,2024-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4839
NXP EdgeLock SE051H,FIPS 140-3,5139,"NXP Semiconductors, Inc.",SE052F,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5139
NXP JCOP 4.5 P71D600,FIPS 140-3,4679,"NXP Semiconductors, Inc.",JCOP 4.5 on P71D600,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4679
NXP JCOP 4.5 P71D600,FIPS 140-3,5139,"NXP Semiconductors, Inc.",SE052F,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5139
NXP SE051 Secure Element,FIPS 140-3,4679,"NXP Semiconductors, Inc.",JCOP 4.5 on P71D600,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4679
NXP SE051 Secure Element,FIPS 140-3,4839,"NXP Semiconductors, Inc.",i.MX8 DXL V2X,LMS,FIPS 140-3 L3,Active,2024-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4839
NXP SE051 Secure Element,FIPS 140-3,5139,"NXP Semiconductors, Inc.",SE052F,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5139
NetApp ONTAP 9.16,FIPS 140-3,4731,"NetApp, Inc.",NetApp CryptoMod,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4731
NetApp ONTAP 9.16,FIPS 140-3,4838,"NetApp, Inc.",NetApp Cryptographic Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4838
Nokia Quantum-Safe Networks,FIPS 140-3,4449,Nokia XHAUL,Wavence Microwave radio cryptoModule,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4449
Nokia Quantum-Safe Networks,FIPS 140-3,4672,Nokia Corporation,7705 SAR-OS SAR-18/8/X/Ax/Wx/W/H/Hc Control Plane Cryptographic Module (SARCM),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4672
Nokia Quantum-Safe Networks,FIPS 140-3,4671,Nokia Corporation,7705 SAR-OS SAR-A/M Cryptographic Module (SARCM),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4671
Nokia Quantum-Safe Networks,FIPS 140-3,4673,Nokia Corporation,SR-OS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4673
Nokia Quantum-Safe Networks,FIPS 140-3,5064,Nokia Corporation,Infinera G42,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-09-22,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5064
Nutanix AHV,FIPS 140-3,4249,"Nutanix, Inc.",Nutanix Cryptographic Module for OpenSSL,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-06-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4249
OpenSSL,ACVP,A7481,The OpenSSL Corporation,OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-10-06,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20272
OpenSSL,FIPS 140-3,4985,The OpenSSL Project,OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4985
Oracle AI Database 26ai,ACVP,A7758,Oracle Corporation,Oracle OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-11,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20549
Oracle AI Database 26ai,FIPS 140-3,4506,Oracle Corporation,Oracle OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4506
Oracle Key Vault,ACVP,A7758,Oracle Corporation,Oracle OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-11,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20549
Oracle Key Vault,FIPS 140-3,4506,Oracle Corporation,Oracle OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4506
PQCryptoLib-Core,ACVP,A6553,PQShield LTD,PQCryptoLib,"ML-DSA, ML-KEM",,Active,2025-01-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19263
PQCryptoLib-Core,ACVP,A6920,PQShield LTD,PQPerform-Lattice,"ML-DSA, ML-KEM",,Active,2025-05-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19632
PQCryptoLib-Core,ACVP,A7693,PQShield LTD,PQCryptoLib-Core,"ML-DSA, ML-KEM",,Active,2025-11-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20478
PQCryptoLib-Core,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
PQMicroLib-Core,ACVP,A6553,PQShield LTD,PQCryptoLib,"ML-DSA, ML-KEM",,Active,2025-01-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19263
PQMicroLib-Core,ACVP,A6920,PQShield LTD,PQPerform-Lattice,"ML-DSA, ML-KEM",,Active,2025-05-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19632
PQMicroLib-Core,ACVP,A7693,PQShield LTD,PQCryptoLib-Core,"ML-DSA, ML-KEM",,Active,2025-11-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20478
PQMicroLib-Core,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
PQShield Core,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
PQShield PQSDK,ACVP,A6553,PQShield LTD,PQCryptoLib,"ML-DSA, ML-KEM",,Active,2025-01-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19263
PQShield PQSDK,ACVP,A6920,PQShield LTD,PQPerform-Lattice,"ML-DSA, ML-KEM",,Active,2025-05-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19632
PQShield PQSDK,ACVP,A7693,PQShield LTD,PQCryptoLib-Core,"ML-DSA, ML-KEM",,Active,2025-11-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20478
PQShield PQSDK,FIPS 140-3,4800,PQShield LTD,PQCryptoLib,Potentially PQC (Name Match),FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4800
Palo Alto Cortex XDR,FIPS 140-3,4917,"Palo Alto Networks, Inc.",WildFire 11.0 WF-500 and WF-500-B,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4917
Palo Alto Cortex XDR,FIPS 140-3,4927,"Palo Alto Networks, Inc.","Panorama 11.0 M-200, M-300, M-600 and M-700",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4927
Palo Alto Cortex XDR,FIPS 140-3,4935,"Palo Alto Networks, Inc.",Panorama Virtual Appliance 11.0,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-01-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4935
Palo Alto GlobalProtect,FIPS 140-3,4704,"Palo Alto Networks, Inc.",Palo Alto Networks SD-WAN Instant-On Network (ION) Devices ION 1200 and ION 9000,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-06-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4704
Palo Alto GlobalProtect,FIPS 140-3,4715,"Palo Alto Networks, Inc.",Palo Alto Networks SD-WAN ION Core Crypto Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-08,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4715
Palo Alto GlobalProtect,FIPS 140-3,4719,"Palo Alto Networks, Inc.","Palo Alto Networks SD-WAN Instant-On Network (ION) Devices ION 1200, ION 1200-S, ION 3200, ION 5200, and ION 9200",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4719
Palo Alto GlobalProtect,FIPS 140-3,4768,"Palo Alto Networks, Inc.",Palo Alto Networks SD-WAN  Virtual Instant-On Network (vION),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4768
Palo Alto GlobalProtect,FIPS 140-3,4828,"Palo Alto Networks, Inc.",GlobalProtect App,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4828
Palo Alto PAN-OS,FIPS 140-3,4760,"Palo Alto Networks, Inc.","PAN-OS 10.2 running on PA-220, PA-220R, PA-400 Series, PA-800 Series, PA-3200 Series, PA-3400 Series, PA-5200 Series, PA-5400 Series, PA-5450, and PA-7000 Series NGFWs",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4760
Palo Alto PAN-OS,FIPS 140-3,4762,"Palo Alto Networks, Inc.",PAN-OS 10.2 VM-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4762
Palo Alto PAN-OS,FIPS 140-3,4773,"Palo Alto Networks, Inc.",PAN-OS 11.0 VM-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4773
Palo Alto PAN-OS,FIPS 140-3,4829,"Palo Alto Networks, Inc.","PAN-OS 11.0 running on PA-400 Series, PA-800 Series, PA-1400 Series, PA-3200 Series, PA-3400 Series, PA-5200 Series, PA-5400 Series, PA-5450, and PA-7000 Series NGFWs",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4829
Palo Alto PAN-OS,FIPS 140-3,4841,"Palo Alto Networks, Inc.",PAN-OS 10.1 Next-Generation Hardware Firewalls,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4841
Palo Alto Prisma SASE,FIPS 140-3,4760,"Palo Alto Networks, Inc.","PAN-OS 10.2 running on PA-220, PA-220R, PA-400 Series, PA-800 Series, PA-3200 Series, PA-3400 Series, PA-5200 Series, PA-5400 Series, PA-5450, and PA-7000 Series NGFWs",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4760
Palo Alto Prisma SASE,FIPS 140-3,4762,"Palo Alto Networks, Inc.",PAN-OS 10.2 VM-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4762
Palo Alto Prisma SASE,FIPS 140-3,4773,"Palo Alto Networks, Inc.",PAN-OS 11.0 VM-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4773
Palo Alto Prisma SASE,FIPS 140-3,4829,"Palo Alto Networks, Inc.","PAN-OS 11.0 running on PA-400 Series, PA-800 Series, PA-1400 Series, PA-3200 Series, PA-3400 Series, PA-5200 Series, PA-5400 Series, PA-5450, and PA-7000 Series NGFWs",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4829
Palo Alto Prisma SASE,FIPS 140-3,4841,"Palo Alto Networks, Inc.",PAN-OS 10.1 Next-Generation Hardware Firewalls,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4841
Proofpoint Aegis,FIPS 140-3,5125,Proofpoint Inc.,Proofpoint Cryptographic Module for Java,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5125
Qualcomm Snapdragon SPU,FIPS 140-3,3911,"Qualcomm Technologies, Inc.",Qualcomm® Secure Processing Unit (SPU) Random Number Generator (RNG),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3911
Qualcomm Snapdragon SPU,FIPS 140-3,4293,"Qualcomm Technologies, Inc.",Qualcomm® Secure Processing Unit,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4293
Qualcomm Snapdragon SPU,FIPS 140-3,4778,"Qualcomm Technologies, Inc.",Qualcomm® Pseudo Random Number Generator,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4778
Qualcomm Snapdragon SPU,FIPS 140-3,4896,"Qualcomm Technologies, Inc.",Qualcomm® Trusted Execution Environment (TEE) Software Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4896
Qualcomm Snapdragon SPU,FIPS 140-3,5077,"Qualcomm Technologies, Inc.",Qualcomm® Crypto Engine Core,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5077
Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,3911,"Qualcomm Technologies, Inc.",Qualcomm® Secure Processing Unit (SPU) Random Number Generator (RNG),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3911
Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,4293,"Qualcomm Technologies, Inc.",Qualcomm® Secure Processing Unit,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4293
Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,4778,"Qualcomm Technologies, Inc.",Qualcomm® Pseudo Random Number Generator,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4778
Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,4896,"Qualcomm Technologies, Inc.",Qualcomm® Trusted Execution Environment (TEE) Software Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4896
Qualcomm Snapdragon Trusted Execution Environment,FIPS 140-3,5077,"Qualcomm Technologies, Inc.",Qualcomm® Crypto Engine Core,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5077
Red Hat Enterprise Linux 9,FIPS 140-3,3939,"Red Hat®, Inc.",Red Hat Enterprise Linux 7 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-06-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3939
Red Hat Enterprise Linux 9,FIPS 140-3,4434,"Red Hat®, Inc.",Red Hat Enterprise Linux 8 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-02-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4434
Red Hat Enterprise Linux 9,FIPS 140-3,5022,"Red Hat, Inc",Red Hat Enterprise Linux 9 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5022
Red Hat Enterprise Linux 9,FIPS 140-3,5034,"Red Hat, Inc.",Red Hat Enterprise Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5034
Red Hat Enterprise Linux 9,FIPS 140-3,5089,"Red Hat, Inc.",Red Hat Enterprise Linux 8 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-11-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5089
Rocky Linux,FIPS 140-3,5095,"Ctrl IQ, Inc.",Rocky Linux 8 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-11-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5095
Rocky Linux,FIPS 140-3,5113,"Ctrl IQ, Inc.",Rocky Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5113
Rocky Linux,FIPS 140-3,5117,"Ctrl IQ, Inc.",Rocky Linux 8 and 9 libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5117
Rocky Linux,FIPS 140-3,5116,"Ctrl IQ, Inc.",Rocky Linux 9 OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5116
Rocky Linux,FIPS 140-3,5200,"Ctrl IQ, Inc.",Rocky Linux 8 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5200
SAP Cryptographic Library,FIPS 140-3,5093,SAP SE,SAP CommonCryptoLib Crypto Kernel,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-11-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5093
SQL Server TDE/Always Encrypted,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
SQL Server TDE/Always Encrypted,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
STMicroelectronics ST33KTPM,ACVP,A7125,STMicroelectronics,STM32 PQC_CM33 / Size,"ML-DSA, ML-KEM",,Active,2025-07-08,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19884
STMicroelectronics ST33KTPM,Common Criteria,cc-stsafe-v100-tpm---st33ktpm2i--tpm-firmware-10-512---anssi-cc-2024-38--h0lw,STMicroelectronics (Scheme: FR),STSAFE-V100-TPM & ST33KTPM2I (TPM FIRMWARE 10.512) (ANSSI-CC-2024/38),LMS,"EAL4+,ALC_DVS.2,ALC_FLR.1,AVA_VAN.5",Active,2025-01-10,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2024_38en.pdf
STMicroelectronics ST33KTPM,Common Criteria,cc-st33ktpm2xspi---st33ktpm2x--tpm-firmware-9-512---anssi-cc-2025-10--qi0n,STMicroelectronics (Scheme: FR),ST33KTPM2XSPI & ST33KTPM2X (TPM FIRMWARE 9.512) (ANSSI-CC-2025/10),LMS,"EAL4+,ALC_DVS.2,ALC_FLR.1,AVA_VAN.5",Active,2025-03-07,https://www.commoncriteriaportal.org/files/epfiles/Cible-ANSSI-CC-2025_10en.pdf
STMicroelectronics ST33KTPM,Common Criteria,cc-cryptographic-library-neslib-6-11-3-on-st31r480-a01--version-6-11-3--anssi-cc-2025-26--mv5d,STMicroelectronics (Scheme: FR),Cryptographic library NESLIB 6.11.3 on ST31R480 A01 (version 6.11.3)(ANSSI-CC-2025/26),LMS,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",Active,2025-07-10,https://www.commoncriteriaportal.org/files/epfiles/cible-ANSSI-CC-2025_26en.pdf
STMicroelectronics ST33KTPM,Common Criteria,cc-cryptographic-library-neslib-6-11-3-on-st31r480-b01--version-6-11-3---anssi-cc-2025-27--scno,STMicroelectronics (Scheme: FR),Cryptographic library NESLIB 6.11.3 on ST31R480 B01 (version 6.11.3) (ANSSI-CC-2025/27),LMS,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",Active,2025-07-10,https://www.commoncriteriaportal.org/files/epfiles/cible-ANSSI-CC-2025_27en.pdf
STMicroelectronics ST33KTPM,FIPS 140-3,4304,STMicroelectronics,"Trusted Platform Module ST33TPHF2XSPI [A], ST33TPHF2XI2C [B], ST33GTPMASPI [C], ST33GTPMAI2C [D], ST33GTPMISPI [E] & ST33GTPMII2C [F]",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-09-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4304
STMicroelectronics ST33KTPM,FIPS 140-3,4702,STMicroelectronics,Trusted Platform Module ST33KTPM2XSPI / ST33KTPM2XI2C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-06-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4702
STMicroelectronics ST33KTPM,FIPS 140-3,4737,STMicroelectronics,Trusted Platform Module ST33KTPM2XSPI / ST33KTPM2X / ST33KTPM2A / ST33KTPM2I,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4737
