vendor_id,vendor_name,vendor_display_name,website,vendor_type,entity_category,hq_country,pqc_commitment,last_verified_date,lei_code,lei_legal_name,lei_entity_status,gleif_url,lei_last_verified_date,lei_coverage_flag,website_url_quality,gleif_url_quality,data_quality_notes,trusted_source_id,peer_reviewed,status,deprecated_at,deprecated_reason
VND-362,Brave Software,Brave Software,https://brave.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,,Brave Software Inc.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",brave-software,,active,,
VND-363,Broadcom,Broadcom,https://www.broadcom.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,549300WV6GIDOZJTV909,BROADCOM INC.,ACTIVE,https://search.gleif.org/#/record/549300WV6GIDOZJTV909,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",broadcom,,active,,
VND-364,Cato Networks,Cato Networks,https://www.catonetworks.com,Commercial,Commercial Vendor,IL,Unknown,2026-06-02,,Cato Networks Ltd.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",cato-networks,,active,,
VND-365,Caddy Project,Caddy Project,https://caddyserver.com,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,Caddy Project (Light Code Labs),,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",caddy-project,,active,,
VND-366,Checkmarx,Checkmarx,https://checkmarx.com,Commercial,Commercial Vendor,IL,Unknown,2026-06-02,894500WKI2RI8JBV5I46,Checkmarx Ltd.,ACTIVE,https://search.gleif.org/#/record/894500WKI2RI8JBV5I46,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",checkmarx,,active,,
VND-367,Cohesity,Cohesity,https://www.cohesity.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,254900JU2GC36CXYYG09,"Cohesity, Inc.",ACTIVE,https://search.gleif.org/#/record/254900JU2GC36CXYYG09,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",cohesity,,active,,
VND-368,Commvault,Commvault,https://www.commvault.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,335800E7N1W8CK1FTS28,COMMVAULT SYSTEMS (INDIA) PRIVATE LIMITED,ACTIVE,https://search.gleif.org/#/record/335800E7N1W8CK1FTS28,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",commvault,,active,,
VND-369,Dashlane,Dashlane,https://www.dashlane.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,2549007N5NFEL2F86D77,DASHLANE INVESTMENT CORP.,ACTIVE,https://search.gleif.org/#/record/2549007N5NFEL2F86D77,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",dashlane,,active,,
VND-370,Docker,Docker,https://www.docker.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,2549000RVI3MXKU6VF93,"DOCKER, INC.",ACTIVE,https://search.gleif.org/#/record/2549000RVI3MXKU6VF93,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",docker,,active,,
VND-371,Red Hat (Dogtag),Red Hat (Dogtag),https://www.dogtagpki.org,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,Red Hat Inc. — Dogtag PKI,,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",red-hat-dogtag,,active,,
VND-372,Druva,Druva,https://www.druva.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,3358004LU6X74AM23X39,DRUVA DATA SOLUTIONS PRIVATE LIMITED,ACTIVE,https://search.gleif.org/#/record/3358004LU6X74AM23X39,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",druva,,active,,
VND-373,DuckDuckGo,DuckDuckGo,https://duckduckgo.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,,DuckDuckGo Inc.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",duckduckgo,,active,,
VND-375,FIS,FIS,https://www.fisglobal.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,81560029553EAADF8406,FIS S.R.L.,ACTIVE,https://search.gleif.org/#/record/81560029553EAADF8406,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",fis,,active,,
VND-376,Forcepoint,Forcepoint,https://www.forcepoint.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,984500M851BF3AT88380,FORCEPOINT LLC,ACTIVE,https://search.gleif.org/#/record/984500M851BF3AT88380,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",forcepoint,,active,,
VND-377,General Dynamics Mission Systems,General Dynamics Mission Systems,https://gdmissionsystems.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,,General Dynamics Mission Systems Inc.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",general-dynamics-mission-systems,,active,,
VND-378,HHS / OCR,HHS / OCR,https://www.hhs.gov/hipaa,Standards Body,Government,US,Unknown,2026-06-02,,U.S. Department of Health and Human Services (HIPAA),,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",hhs-ocr,,active,,
VND-379,Hewlett Packard Enterprise,Hewlett Packard Enterprise,https://www.hpe.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,097900CAKA0000227828,"Hewlett Packard Enterprise Slovakia, s.r.o.",ACTIVE,https://search.gleif.org/#/record/097900CAKA0000227828,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",hewlett-packard-enterprise,,active,,
VND-380,Hyland,Hyland,https://www.hyland.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,2549000TRSLUSOTOGB14,Hyland UK Operations Limited,ACTIVE,https://search.gleif.org/#/record/2549000TRSLUSOTOGB14,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",hyland,,active,,
VND-381,Ivanti,Ivanti,https://www.ivanti.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,54930055LEVMYB3Y0F23,"IVANTI, INC.",ACTIVE,https://search.gleif.org/#/record/54930055LEVMYB3Y0F23,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",ivanti,,active,,
VND-382,Jamf,Jamf,https://www.jamf.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,969500CSQXKEIJBP8E81,JAMF CONSEIL,ACTIVE,https://search.gleif.org/#/record/969500CSQXKEIJBP8E81,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",jamf,,active,,
VND-383,JetBrains,JetBrains,https://www.jetbrains.com,Commercial,Commercial Vendor,CZ,Unknown,2026-06-02,8945006FVPAFF8HAWM31,"JETBRAINS AMERICAS, INC.",ACTIVE,https://search.gleif.org/#/record/8945006FVPAFF8HAWM31,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",jetbrains,,active,,
VND-384,Keeper Security,Keeper Security,https://www.keepersecurity.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,254900Y4NTFKWIPT9X74,"KEEPER SECURITY, INC.",ACTIVE,https://search.gleif.org/#/record/254900Y4NTFKWIPT9X74,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",keeper-security,,active,,
VND-385,Lattice Semiconductor,Lattice Semiconductor,https://www.latticesemi.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,335800K6FAUTNR9JKP48,LATTICE SEMICONDUCTOR (INDIA) PRIVATE LIMITED,ACTIVE,https://search.gleif.org/#/record/335800K6FAUTNR9JKP48,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",lattice-semiconductor,,active,,
VND-387,Mimecast,Mimecast,https://www.mimecast.com,Commercial,Commercial Vendor,GB,Unknown,2026-06-02,2138005QBMWU9QNIUT46,MIMECAST GERMANY GMBH,ACTIVE,https://search.gleif.org/#/record/2138005QBMWU9QNIUT46,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",mimecast,,active,,
VND-388,MinIO,MinIO,https://min.io,Commercial,Commercial Vendor,US,Unknown,2026-06-02,254900F3WR97FVTL7697,"MINIO, INC.",ACTIVE,https://search.gleif.org/#/record/254900F3WR97FVTL7697,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",minio,,active,,
VND-389,Mozilla,Mozilla,https://www.mozilla.org,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,Mozilla Foundation,,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",mozilla,,active,,
VND-390,NetApp,NetApp,https://www.netapp.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,QTX3D84DZDD5JYOCYH15,"NETAPP, INC.",ACTIVE,https://search.gleif.org/#/record/QTX3D84DZDD5JYOCYH15,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",netapp,,active,,
VND-391,Nord Security,Nord Security,https://nordvpn.com,Commercial,Commercial Vendor,LT,Unknown,2026-06-02,,Nord Security UAB,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",nord-security,,active,,
VND-392,Nutanix,Nutanix,https://www.nutanix.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,549300X7J6E8TKVIXW09,"Nutanix, Inc.",ACTIVE,https://search.gleif.org/#/record/549300X7J6E8TKVIXW09,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",nutanix,,active,,
VND-393,OpenMLS Project,OpenMLS Project,https://openmls.tech,Open Source,Open Source Foundation,Unknown,Unknown,2026-06-02,,OpenMLS Project (RustCrypto-adjacent),,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",openmls-project,,active,,
VND-394,OpenPGP.js Project,OpenPGP.js Project,https://openpgpjs.org,Open Source,Open Source Foundation,CH,Unknown,2026-06-02,,OpenPGP.js Project (ProtonMail),,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",openpgpjs-project,,active,,
VND-395,OpenText,OpenText,https://www.opentext.com,Commercial,Commercial Vendor,CA,Unknown,2026-06-02,,OpenText Corp.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",opentext,,active,,
VND-396,Proofpoint,Proofpoint,https://www.proofpoint.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,529900C5FODDK0WSR085,"Proofpoint, Inc.",ACTIVE,https://search.gleif.org/#/record/529900C5FODDK0WSR085,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",proofpoint,,active,,
VND-397,Pure Storage,Pure Storage,https://www.purestorage.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,549300VPZ9RXV0H7M510,PURE STORAGE INDIA PRIVATE LIMITED,ACTIVE,https://search.gleif.org/#/record/549300VPZ9RXV0H7M510,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",pure-storage,,active,,
VND-399,Recorded Future,Recorded Future,https://www.recordedfuture.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,254900HN22339LFUM243,Recorded Future GmbH,ACTIVE,https://search.gleif.org/#/record/254900HN22339LFUM243,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",recorded-future,,active,,
VND-400,Rubrik,Rubrik,https://www.rubrik.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,254900TRGK2WTBYMYU27,"Rubrik, Inc.",ACTIVE,https://search.gleif.org/#/record/254900TRGK2WTBYMYU27,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",rubrik,,active,,
VND-401,AICPA,AICPA,https://www.aicpa-cima.com,Standards Body,Government,US,Unknown,2026-06-02,,American Institute of Certified Public Accountants (SOC 2),,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",aicpa,,active,,
VND-402,SOTI,SOTI,https://soti.net,Commercial,Commercial Vendor,CA,Unknown,2026-06-02,2594000Y7W5DGXZ7A607,SOTI NATURAL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,ACTIVE,https://search.gleif.org/#/record/2594000Y7W5DGXZ7A607,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",soti,,active,,
VND-403,Scality,Scality,https://www.scality.com,Commercial,Commercial Vendor,FR,Unknown,2026-06-02,,Scality SA,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",scality,,active,,
VND-404,Signiant,Signiant,https://www.signiant.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,,Signiant Inc.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",signiant,,active,,
VND-405,Surfshark,Surfshark,https://surfshark.com,Commercial,Commercial Vendor,NL,Unknown,2026-06-02,,Surfshark Ltd.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",surfshark,,active,,
VND-406,Tor Project,Tor Project,https://www.torproject.org,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,The Tor Project Inc.,,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",tor-project,,active,,
VND-407,Unisys,Unisys,https://www.unisys.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,984500F6388Y39F8EA05,UNISYS LIMITED,ACTIVE,https://search.gleif.org/#/record/984500F6388Y39F8EA05,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",unisys,,active,,
VND-408,VanDyke Software,VanDyke Software,https://www.vandyke.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,,VanDyke Software Inc.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",vandyke-software,,active,,
VND-409,Veeam,Veeam,https://www.veeam.com,Commercial,Commercial Vendor,CH,Unknown,2026-06-02,254900JX2S1WAFPQXV33,Veeam Pty Ltd,ACTIVE,https://search.gleif.org/#/record/254900JX2S1WAFPQXV33,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",veeam,,active,,
VND-410,Veracode,Veracode,https://www.veracode.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,5493003XK9N4EO8MQQ54,"VERACODE, INC.",ACTIVE,https://search.gleif.org/#/record/5493003XK9N4EO8MQQ54,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",veracode,,active,,
VND-411,Veritas,Veritas,https://www.veritas.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,391200IXKLX6QYF1BB90,Veritas GmbH,ACTIVE,https://search.gleif.org/#/record/391200IXKLX6QYF1BB90,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",veritas,,active,,
VND-412,Vultr,Vultr,https://www.vultr.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,984500DC873F3B1X4998,VULTR INDIA PRIVATE LIMITED,ACTIVE,https://search.gleif.org/#/record/984500DC873F3B1X4998,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",vultr,,active,,
VND-413,WISeKey,WISeKey,https://wisekey.com,Commercial,Commercial Vendor,CH,Unknown,2026-06-02,,WISeKey International Holding Ltd. (WISeSat),,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",wisekey,,active,,
VND-414,Windscribe,Windscribe,https://windscribe.com,Commercial,Commercial Vendor,CA,Unknown,2026-06-02,,Windscribe Ltd.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",windscribe,,active,,
VND-415,Zerto,Zerto,https://www.zerto.com,Commercial,Commercial Vendor,IL,Unknown,2026-06-02,529900AHI2J1ZTWAJ685,Zerto Foundation,ACTIVE,https://search.gleif.org/#/record/529900AHI2J1ZTWAJ685,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",zerto,,active,,
VND-416,Zoom,Zoom,https://zoom.us,Commercial,Commercial Vendor,US,Unknown,2026-06-02,335800WSZXJ8NDA66J30,ZOOM ENTERPRISE,ACTIVE,https://search.gleif.org/#/record/335800WSZXJ8NDA66J30,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",zoom,,active,,
VND-417,ns-3 Project,ns-3 Project,https://www.nsnam.org,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,ns-3 Project (NSNAM Consortium),,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",ns-3-project,,active,,
VND-418,libtpms Project,libtpms Project,https://github.com/stefanberger/libtpms,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,libtpms Project (Stefan Berger / IBM),,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",libtpms-project,,active,,
VND-419,pqctoday Project,pqctoday Project,https://github.com/pqctoday-org/pqctoday-tpm,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,pqctoday Project (Eric Amador et al.),,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",pqctoday-project,,active,,
VND-420,OpenQKD Project,OpenQKD Project,https://openqkd.eu,Open Source,Open Source Foundation,EU,Unknown,2026-06-02,,OpenQKDNetwork Initiative,,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",openqkd-project,,active,,
VND-421,age Project,age Project,https://age-encryption.org,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,age — File Encryption (Filippo Valsorda),,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",age-project,,active,,
VND-423,IBM Research (CBOMkit),IBM Research (CBOMkit),https://github.com/IBM/cbomkit,Commercial,Commercial Vendor,US,Unknown,2026-06-02,,IBM Research,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",ibm-research-cbomkit,,active,,
VND-424,OPA Project,OPA Project,https://www.openpolicyagent.org,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,Open Policy Agent (CNCF),,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",opa-project,,active,,
VND-425,cdxgen Project,cdxgen Project,https://github.com/CycloneDX/cdxgen,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,cdxgen — OWASP CycloneDX,,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",cdxgen-project,,active,,
VND-openssl,OpenSSL Project,OpenSSL Project,https://openssl-library.org,Open Source,Open Source Foundation,US,Unknown,2026-06-02,,OpenSSL Foundation Inc.,,,2026-07-11,lei_not_applicable,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",openssl-project,,active,,
VND-426,SSH Communications Security,SSH (SSH.COM),https://www.ssh.com,Commercial,Commercial Vendor,FI,Active,2026-06-02,7437007N96FK4N3WHT09,SSH Communications Security Oyj,ACTIVE,https://search.gleif.org/#/record/7437007N96FK4N3WHT09,2026-07-11,lei_verified,url_authoritative,,New vendor added 2026-06-02 to resolve blank vendor_id on catalog product. | Correction 2026-07-30: pqc_commitment normalized 'Yes' -> 'Active' (canonical vocab: Active/Partial/Pending/Unknown; proposals-queue review).,ssh-communications-security,,active,,
VND-427,IVPN,IVPN,https://www.ivpn.net,Commercial,Commercial Vendor,GI,Active,2026-06-02,,Privatus Limited (IVPN),,,2026-07-11,no_lei,url_authoritative,,New vendor added 2026-06-02 to resolve blank vendor_id on catalog product. | Correction 2026-07-30: pqc_commitment normalized 'Yes' -> 'Active' (canonical vocab: Active/Partial/Pending/Unknown; proposals-queue review).,ivpn,,active,,
VND-428,Cryspen,Cryspen,https://cryspen.com,Commercial,Commercial Vendor,DE,Active,2026-06-02,969500V68R4EOSE0MM13,CRYSPEN,ACTIVE,https://search.gleif.org/#/record/969500V68R4EOSE0MM13,2026-07-11,lei_verified,url_authoritative,,New vendor added 2026-06-02 to resolve blank vendor_id on catalog product. | Correction 2026-07-30: pqc_commitment normalized 'Yes' -> 'Active' (canonical vocab: Active/Partial/Pending/Unknown; proposals-queue review).,cryspen,,active,,
VND-429,Trail of Bits,Trail of Bits,https://www.trailofbits.com,Commercial,Commercial Vendor,US,Active,2026-06-02,,Trail of Bits Inc.,,,2026-07-11,no_lei,url_authoritative,,New vendor added 2026-06-02 to resolve blank vendor_id on catalog product. | Correction 2026-07-30: pqc_commitment normalized 'Yes' -> 'Active' (canonical vocab: Active/Partial/Pending/Unknown; proposals-queue review).,trail-of-bits,,active,,
VND-430,InfoSec Global,InfoSec Global,https://www.infosecglobal.com,Commercial,Commercial Vendor,CA,Active,2026-06-02,984500BFA105GF67Y877,INFOSEC GLOBAL INC.,ACTIVE,https://search.gleif.org/#/record/984500BFA105GF67Y877,2026-07-11,lei_verified,url_authoritative,,New vendor added 2026-06-02 to resolve blank vendor_id on catalog product. | Correction 2026-07-30: pqc_commitment normalized 'Yes' -> 'Active' (canonical vocab: Active/Partial/Pending/Unknown; proposals-queue review).,infosec-global,,active,,
VND-431,chrony Project,chrony Project,https://chrony-project.org,Open Source,Open Source Foundation,UK,Partial,2026-06-02,,chrony Project (community),,,2026-07-11,lei_not_applicable,url_authoritative,,New vendor added 2026-06-02 to resolve blank vendor_id on catalog product.,chrony-project,,active,,
VND-432,osslsigncode Project,osslsigncode,https://github.com/mtrojnar/osslsigncode,Open Source,Open Source Foundation,PL,Unknown,2026-06-02,,Michał Trojnar (osslsigncode),,,2026-07-11,lei_not_applicable,url_authoritative,,New vendor added 2026-06-02 to resolve blank vendor_id on catalog product.,osslsigncode-project,,active,,
VND-433,OpenBao (LF Edge),OpenBao,https://openbao.org,Open Source,Open Source Foundation,US,Pending,2026-06-02,,The Linux Foundation (OpenBao project),,,2026-07-11,lei_not_applicable,url_authoritative,,New vendor added 2026-06-02 to resolve blank vendor_id on catalog product. | Correction 2026-07-30: pqc_commitment normalized 'Roadmap' -> 'Pending' (canonical vocab: Active/Partial/Pending/Unknown; proposals-queue review).,openbao-lf-edge,,active,,
VND-434,"A10 Networks, Inc.",A10 Networks,https://www.a10networks.com/,Commercial,Commercial Vendor,US,Active,2026-06-19,549300UQD4IWUML81Q35,"A10 NETWORKS, INC.",ACTIVE,https://search.gleif.org/#/record/549300UQD4IWUML81Q35,2026-07-11,no_lei,url_authoritative,,New vendor added 2026-06-19 (de-dup vendor_id backfill; research confidence=high). Source: https://www.a10networks.com/blog/post-quantum-cryptography-comes-to-a10-ssl-tls-,a10-networks-inc,,active,,
VND-435,ANGELATEK LTD.,ANGELATEK,https://angelatek.com/,Commercial,Commercial Vendor,CA,Active,2026-06-19,,,,,2026-07-11,no_lei,url_unverified,,"New vendor added 2026-06-19 (de-dup vendor_id backfill; research confidence=low). Source: https://angelatek.com/ (SPA shell, no public HQ address; country inferred from C",angelatek-ltd,,active,,
