software_name,product_id,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,deprecated_at,deprecated_reason,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
Alibaba Cloud Crypto,Alibaba-Cloud-Crypto,ACVP,A7533,Alibaba Cloud Computing Ltd.,Alibaba Cloud Crypto (Alibaba Cloud Crypto),"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-10-15,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20308,,,,,,
Amazon Web Services (AWS),amazon-web-services-aws,ACVP,A6295,"Amazon Web Services, Inc.",AWS-LC Cryptographic Module (static build) (C_SHA),ML-KEM,,deprecated,2024-11-25,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=18997,2026-06-06,not in regen,,,,2026-07-09
Amazon Web Services (AWS),amazon-web-services-aws,ACVP,A6880,"Amazon Web Services, Inc.",AWS Key Management Service Cryptographic Algorithm Library,ML-DSA,,deprecated,2025-05-02,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19616,2026-06-06,not in regen,,,,2026-07-09
Amazon Web Services (AWS),amazon-web-services-aws,ACVP,A7917,"Amazon Web Services, Inc.",AWS-LC Cryptographic Module (static build) (C_SHA3),"ML-DSA, ML-KEM",,deprecated,2026-01-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20709,2026-06-06,not in regen,,,,2026-07-09
Amazon Web Services (AWS),amazon-web-services-aws,FIPS 140-3,4490,"Amazon Web Services, Inc.",AWS OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2023-04-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4490,2026-06-04,not in regen,,,,2026-07-09
Amazon Web Services (AWS),amazon-web-services-aws,FIPS 140-3,5146,"Amazon Web Services, Inc",AWS-LC Cryptographic Module (dynamic),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5146,2026-06-04,not in regen,,,,2026-07-09
Amazon Web Services (AWS),amazon-web-services-aws,FIPS 140-3,5256,"Amazon Web Services, Inc.",AWS Link Encryption Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-05,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5256,2026-06-06,not in regen,,,,2026-07-09
Amazon Web Services (AWS),amazon-web-services-aws,FIPS 140-3,5298,"Amazon Web Services, Inc",AWS-LC 3 Cryptographic Module (dynamic),ML-KEM,FIPS 140-3 L1,deprecated,2026-06-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5298,2026-06-06,not in regen,,,,2026-07-09
Amazon Web Services (AWS),amazon-web-services-aws,FIPS 140-3,5310,Amazon Web Services,AWS Nitro Card Security Engine SSMAE,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-06-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5310,2026-06-06,not in regen,,,,2026-07-09
Android 16,android-16,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486,2026-06-06,not in regen,,,,2026-07-09
Android 16,android-16,ACVP,A8355,"Google, LLC",Trusty TEE,"ML-DSA, ML-KEM, SLH-DSA",,deprecated,2026-05-19,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21185,2026-06-06,not in regen,,,,2026-07-09
Android 16,android-16,ACVP,A8890,Google LLC,Android BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2026-08-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21745,,,,,,
Android 16,android-16,FIPS 140-3,4726,"Google, LLC.",Android Kernel Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2024-07-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4726,,,,,,
Android 16,android-16,FIPS 140-3,4799,"Google, LLC",Look-aside Cryptography and Compression Engine (LCE),No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-09-13,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4799,2026-06-06,not in regen,,,,2026-07-09
Android 16,android-16,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087,2026-06-06,not in regen,,,,2026-07-09
Android 16,android-16,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5104: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Android 16,android-16,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165,2026-06-06,not in regen,,,,2026-07-09
Android 16,android-16,FIPS 140-3,5244,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5244,2026-06-04,not in regen,,,,2026-07-09
Android 16,android-16,FIPS 140-3,5296,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-06-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5296,2026-06-06,not in regen,,,,2026-07-09
Angela CryptoModule Cryptographic Algorithm Library,angela-cryptomodule-cryptographic-algorithm-library,ACVP,A7037,ANGELATEK LTD.,Angela CryptoModule Cryptographic Algorithm Library,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-06-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19805,,,,,,
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,ACVP,A7637,Apple Inc.,"Apple corecrypto Module [Apple silicon, Kernel, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20368,,,,,,
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,ACVP,A7649,Apple Inc.,"Apple corecrypto Module [Apple silicon, Secure Key Store, Hardware, SL2] (c_ltc)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20372,,,,,,
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,ACVP,A7645,Apple Inc.,"Apple corecrypto Module [Apple silicon, User, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,Active,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20361,,,,,,
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5184,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5184,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5184: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5202,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5202,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5202: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5201,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5201,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5201: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5218,Apple Inc.,"Apple corecrypto Module v18.3 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5218,2026-06-04,not in regen,,,,2026-07-09
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5217,Apple Inc.,"Apple corecrypto Module v18.3 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5217,2026-06-04,not in regen,,,,2026-07-09
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5216,Apple Inc.,"Apple corecrypto Module v14.0 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5216,2026-05-16,not in regen,,,,2026-07-09
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5263,Apple Inc.,"Apple corecrypto Module v14.0 [Apple silicon, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5263,2026-06-04,not in regen,,,,2026-07-09
Apple PQ3 / CoreCrypto,,FIPS 140-3,5307,Apple Inc.,"Apple corecrypto Module v13.0 [Apple silicon, Secure Key Store, Hardware SL2]",No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-06-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5307,2026-07-12,not in regen,,,,
Apple PQ3 / CoreCrypto,,FIPS 140-3,5306,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, Secure Key Store, Hardware, SL2/PHY3]",No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-06-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5306,2026-07-12,not in regen,,,,
Apple PQ3 / CoreCrypto,,FIPS 140-3,5304,Apple Inc.,"Apple corecrypto Module v14.0 [Apple silicon, Secure Key Store, Hardware, SL2/PHY3]",No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-06-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5304,2026-07-12,not in regen,,,,
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5348,Apple Inc.,"Apple corecrypto Module v13.0 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-06-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5348,,,,,,
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5347,Apple Inc.,"Apple corecrypto Module v13.0 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-06-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5347,,,,,,
Apple PQ3 / CoreCrypto,apple-pq3-corecrypto,FIPS 140-3,5387,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5387,,,,,,
Apple Safari,apple-safari,ACVP,A7637,Apple Inc.,"Apple corecrypto Module [Apple silicon, Kernel, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,deprecated,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20368,2026-06-06,not in regen,,,,2026-07-09
Apple Safari,apple-safari,ACVP,A7649,Apple Inc.,"Apple corecrypto Module [Apple silicon, Secure Key Store, Hardware, SL2] (c_ltc)","ML-DSA, ML-KEM",,deprecated,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20372,2026-06-06,not in regen,,,,2026-07-09
Apple Safari,apple-safari,ACVP,A7645,Apple Inc.,"Apple corecrypto Module [Apple silicon, User, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,deprecated,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20361,2026-06-06,not in regen,,,,2026-07-09
Apple Safari,apple-safari,FIPS 140-3,5184,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5184,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5184: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Apple Safari,apple-safari,FIPS 140-3,5202,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5202,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5202: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Apple Safari,apple-safari,FIPS 140-3,5201,Apple Inc.,"Apple corecrypto Module v14.0 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5201,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5201: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Apple Safari,apple-safari,FIPS 140-3,5218,Apple Inc.,"Apple corecrypto Module v18.3 [Intel, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5218,2026-06-04,not in regen,,,,2026-07-09
Apple Safari,apple-safari,FIPS 140-3,5217,Apple Inc.,"Apple corecrypto Module v18.3 [Intel, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5217,2026-06-04,not in regen,,,,2026-07-09
Apple Safari,apple-safari,FIPS 140-3,5216,Apple Inc.,"Apple corecrypto Module v14.0 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5216,2026-05-16,not in regen,,,,2026-07-09
Apple Safari,apple-safari,FIPS 140-3,5263,Apple Inc.,"Apple corecrypto Module v14.0 [Apple silicon, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-05-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5263,2026-06-04,not in regen,,,,2026-07-09
Apple Safari,apple-safari,FIPS 140-3,5307,Apple Inc.,"Apple corecrypto Module v13.0 [Apple silicon, Secure Key Store, Hardware SL2]",No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-06-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5307,2026-06-06,not in regen,,,,2026-07-09
Apple Safari,apple-safari,FIPS 140-3,5306,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, Secure Key Store, Hardware, SL2/PHY3]",No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-06-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5306,2026-06-06,not in regen,,,,2026-07-09
Apple Safari,apple-safari,FIPS 140-3,5304,Apple Inc.,"Apple corecrypto Module v14.0 [Apple silicon, Secure Key Store, Hardware, SL2/PHY3]",No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2026-06-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5304,2026-06-06,not in regen,,,,2026-07-09
Apple codesign,apple-codesign,ACVP,A7637,Apple Inc.,"Apple corecrypto Module [Apple silicon, Kernel, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,deprecated,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20368,2026-06-06,not in regen,,,,2026-07-09
Apple codesign,apple-codesign,ACVP,A7649,Apple Inc.,"Apple corecrypto Module [Apple silicon, Secure Key Store, Hardware, SL2] (c_ltc)","ML-DSA, ML-KEM",,deprecated,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20372,2026-06-06,not in regen,,,,2026-07-09
Apple codesign,apple-codesign,ACVP,A7645,Apple Inc.,"Apple corecrypto Module [Apple silicon, User, Software, SL1] (vng_hwassist)","ML-DSA, ML-KEM",,deprecated,2025-10-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20361,2026-06-06,not in regen,,,,2026-07-09
Apple codesign,apple-codesign,FIPS 140-3,5101,Apple Inc.,"Apple corecrypto Module v14.1 [Apple silicon, Kernel, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-12-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5101,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5101: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Apple codesign,apple-codesign,FIPS 140-3,5108,Apple Inc.,"Apple corecrypto Module v14.1 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-12-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5108,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5108: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
Apple codesign,apple-codesign,FIPS 140-3,5184,Apple Inc.,"Apple corecrypto Module 18.3 [Apple silicon, User, Software, SL1]",No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5184,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #5184: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
