role_id,variant_id,slot,slot_index,content,status,deprecated_at,deprecated_reason,last_reviewed,notes
architect,controlplane,grid_card_body,0,"KMIP 3.0 plus a SoftHSM Rust v3 HSM, both in WebAssembly. Load a crypto-agility policy and watch requests get allowed, denied or auto-rekeyed.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,controlplane,grid_card_title,1,Score the estate this control plane will manage,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was 'A transition decision, per asset class', a plain duplicate of this card's own secondary CTA. Repointed to restore Assess coverage for architect after controlplane[2] moved onto the CACP migration plane instead."
architect,controlplane,grid_card_body,1,The comprehensive assessment is the closest thing to a pre-flight check before you commit an estate to a policy-driven control plane.,active,,,2026-09-03,2026-09-03 (WS2 follow-up): see title's note.
architect,controlplane,grid_card_title,2,"Agility as a control, not a slogan",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,controlplane,grid_card_body,2,"The control plane is the workshop this board rests on: the policy line you change is a real one, and the estate rekeys against it.",active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
architect,controlplane,track_title,,"Then, the background: {essentials_vs_full:architect}.",active,,,2026-08-02,
architect,controlplane,track_chip,0,PQC 101,active,,,2026-08-02,
architect,controlplane,track_chip,1,Arch quantum impact,active,,,2026-08-02,
architect,controlplane,track_chip,2,PQC candidates,active,,,2026-08-02,
architect,controlplane,track_chip,3,Crypto agility,active,,,2026-08-02,
architect,controlplane,track_chip,4,Crypto mgmt modernization,active,,,2026-08-02,
architect,controlplane,track_chip,5,Hybrid crypto,active,,,2026-08-02,
architect,controlplane,track_chip,6,KMS,active,,,2026-08-02,
architect,controlplane,track_chip,7,HSM,active,,,2026-08-02,
architect,controlplane,track_chip,8,PKI workshop,active,,,2026-08-02,
architect,controlplane,capstone_chip_label,,Agility-Ready,active,,,2026-08-07,
researcher,provenance,hero_eyebrow,,Researcher · unfiltered corpus · strict chronological · no gating,active,,,2026-08-02,
researcher,provenance,hero_badge_text,,All regions · unfiltered,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
researcher,provenance,hero_badge_tone,,illustrative,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
researcher,provenance,headline,,Check our work.,active,,,2026-08-02,
researcher,provenance,sub,,"Every claim on this site carries a source tier and a verification date, and the corrections are public.",active,,,2026-09-03,"2026-09-03: dropped 'the strongest published argument against it' (counter_claims_05082026.csv has one row; CounterClaimBadge is imported by no page) and 'Run the known-answer tests yourself in this tab' (this board's own destinations are /library and /revisions, neither runs a KAT)."
researcher,provenance,cta_primary_label,,Open the evidence workspace,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,provenance,cta_primary_href,,/library,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,provenance,cta_secondary_label,,Read the revision log,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,provenance,cta_secondary_href,,/revisions,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,provenance,proof_chip,0,"ACVP + KAT run locally, not asserted",active,,,2026-08-02,
researcher,provenance,proof_chip,1,Authoritative / Core / Supporting / Contextual source tiers,active,,,2026-09-03,2026-09-03: 'High/Moderate/Low' is not this site's vocabulary — trustedSourcesData.ts's real tiers are Authoritative/Core/Supporting/Contextual (same fix already applied to executive/evidence).
researcher,provenance,proof_chip,2,Every claim carries a source tier and a verification date,active,,,2026-09-03,2026-09-03: was 'Counter-claims dataset · CVE snapshots' — the counter-claims dataset has one row and no consumer component; dropped rather than left as a dead promise.
researcher,provenance,proof_chip,3,Drift guards fail the build on silent data change,active,,,2026-08-02,
researcher,provenance,side_card_title,,Changed in your fields,active,,,2026-08-02,"ResearcherFieldWatchCard renders the ROWS live from the library corpus, but takes this title and the punchline/footnote/empty-state below from here. Was 'Changed in your fields since your last visit' until 2026-08-02: the card compared document publication dates against browsing time, so every field read 0 forever."
researcher,provenance,side_card_tone,,info,active,,,2026-08-02,
researcher,provenance,side_card_provenance,,illustrative,active,,,2026-08-02,
researcher,provenance,side_card_punchline,,Nothing in the fields you follow was retracted.,active,,,2026-08-02,"Shown when the retracted count is zero. Was 'Nothing you cited has been retracted.' until 2026-08-02 — the app has no per-user citation list, a gap the card's own footnote admitted in fine print while the headline asserted it anyway."
researcher,provenance,side_card_footnote,,Counts documents in the fields you follow that were updated or retracted in the 90 days before this release of the library.,active,,,2026-08-02,"Was developer methodology prose hardcoded in the component ('...not a per-user citation list (this app doesn't have one)') — invisible to CSV review, same defect class as the researcher track_note reworded below."
researcher,provenance,side_card_empty_state,,Pick a few fields to see what has moved in them lately.,active,,,2026-08-02,Shown before any field is followed.
researcher,provenance,grid_title,,What the workspace gives you,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,provenance,grid_sub,,Every claim traceable to its source,active,,,2026-08-02,"Rewritten 2026-08-02: the three items now map 1:1 onto THIS board's own destinations (1=primary CTA, 2=secondary CTA, 3=the workshop it rests on). They previously described tools the board did not link to."
researcher,provenance,grid_card_title,0,"The corpus, unfiltered",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,provenance,grid_card_body,0,"Source tier and verification date, on every claim. Nothing is filtered out for this role — the corpus arrives whole.",active,,,2026-09-03,2026-09-03: dropped 'and the counter-claim where one is on file' — see sub's note.
researcher,provenance,grid_card_title,1,The correction history,active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,provenance,grid_card_body,1,"Every logged correction to the compliance, vendor and migration data, with who reviewed it — the audit trail behind the catalogues.",active,,,2026-08-02,"Best-fit pairing, 2026-08-02: business tool or playground workshop chosen per use case and role rather than one of each by rule. No destination is used twice."
researcher,provenance,grid_card_title,2,Provenance you can re-check,active,,,2026-08-02,Item 3 rewritten after the best-fit re-pairing — it referenced a tool this board no longer links to.
researcher,provenance,grid_card_body,2,"Both destinations are read-only records: the corpus with its tiers, and the log of every correction made to it. Nothing here asks you to trust a summary.",active,,,2026-08-02,Item 3 rewritten after the best-fit re-pairing — it referenced a tool this board no longer links to.
researcher,provenance,track_title,,"Learning path: available, never pushed.",active,,,2026-08-02,
researcher,provenance,track_note,,"This is a reference shelf, not a curriculum — browse at your own pace, nothing here is sequenced for you.",active,,,2026-08-02,"Reworded 2026-08-02: was 'For this persona it is a reference shelf, not a curriculum, and the UI should say so' — instruction TO A DEVELOPER about what the UI should do, shipped as visitor-facing copy."
researcher,provenance,track_chip,0,PQC 101,active,,,2026-08-02,
researcher,provenance,track_chip,1,Research quantum impact,active,,,2026-08-02,
researcher,provenance,track_chip,2,PQC candidates,active,,,2026-08-02,
researcher,provenance,track_chip,3,Entropy & randomness,active,,,2026-08-02,
researcher,provenance,track_chip,4,Hybrid crypto,active,,,2026-08-02,
researcher,provenance,track_chip,5,Crypto agility,active,,,2026-08-02,
researcher,provenance,track_chip,6,Standards bodies,active,,,2026-08-02,
researcher,provenance,track_chip,7,TLS basics,active,,,2026-08-02,
researcher,provenance,track_chip,8,PKI workshop,active,,,2026-08-02,
curious,break,hero_eyebrow,,No background needed · about 6 minutes · nothing to install,active,,,2026-08-02,
curious,break,hero_badge_text,,Americas · unfiltered,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
curious,break,hero_badge_tone,,illustrative,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
curious,break,headline,,"What actually breaks, and when.",active,,,2026-08-02,
curious,break,sub,,"The padlock in your browser relies on maths a quantum computer would undo. Watch it happen to a real connection in this tab, then decide how much further you want to go.",active,,,2026-08-02,
curious,break,cta_primary_label,,Watch a real handshake,active,,,2026-08-02,2026-08-02 priority ruling: curious takes the TLS simulator (the clearest 'watch it break' tool); developer keeps priority on developer-specific resources and moves to the hybrid KEM pipeline.
